scode,ccode,country,year,ind,intind,intviol,intwar,civviol,civwar,ethviol,ethwar,inttot,civtot,actotal,nborder,totint,totciv,totalac,nint,nciv,nac,region,nregion,regint,regciv,regac,nrint,nrciv,nrac
IND,750,India,1982,1,0,0,0,1,0,0,2,0,3,3,6,0,8,8,0,3,3,6,10,6,25,31,1,6,6
IND,750,India,1983,1,0,1,0,2,0,0,5,1,7,8,6,3,11,14,2,4,4,6,10,11,37,48,5,8,8
IND,750,India,1984,1,0,0,0,0,0,0,5,0,5,5,6,1,11,12,1,4,4,6,10,8,35,43,3,8,8
IND,750,India,1985,1,0,1,0,0,0,0,5,1,5,6,6,4,9,13,2,4,4,6,10,12,33,45,5,8,8
IND,750,India,1986,1,0,0,0,0,0,0,5,0,5,5,6,3,9,12,2,4,4,6,10,10,30,40,4,8,8
IND,750,India,1987,1,0,1,0,0,0,0,5,1,5,6,6,5,9,14,2,4,4,6,10,13,34,47,5,8,8
IND,750,India,1988,1,0,0,0,0,0,0,5,0,5,5,6,0,10,10,0,4,4,6,10,6,35,41,1,8,8
IND,750,India,1989,1,0,1,0,0,0,0,5,1,5,6,6,1,10,11,1,4,4,6,10,2,35,37,2,8,8
IND,750,India,1990,1,0,1,0,0,0,0,8,1,8,9,6,1,10,11,1,4,4,6,10,2,38,40,2,8,8
IND,750,India,1991,1,0,0,0,0,0,2,8,0,10,10,6,0,10,10,0,5,5,6,15,0,36,36,0,9,9
IND,750,India,1992,1,0,1,0,0,0,2,8,1,10,11,6,1,10,11,1,5,5,6,15,2,39,41,2,10,10
IND,750,India,1993,1,0,0,0,0,0,2,8,0,10,10,6,0,8,8,0,4,4,6,15,0,37,37,0,9,9
IND,750,India,1994,1,0,0,0,0,0,2,5,0,7,7,6,0,7,7,0,3,3,6,15,0,29,29,0,7,7
IND,750,India,1995,1,0,0,0,0,0,2,5,0,7,7,6,0,7,7,0,3,3,6,15,0,29,29,0,7,7
IND,750,India,1996,1,0,1,0,0,0,2,5,1,7,8,6,1,9,10,1,4,4,6,15,2,31,33,2,8,8
IND,750,India,1997,1,0,1,0,0,0,2,5,1,7,8,6,1,9,10,1,4,4,6,15,2,31,33,2,8,8
IND,750,India,1998,1,0,0,0,0,0,2,5,0,7,7,6,0,9,9,0,4,4,6,15,0,31,31,0,8,8
IND,750,India,1999,1,0,1,0,0,0,2,5,1,7,8,6,1,6,7,1,2,3,6,15,2,25,27,2,5,6
IND,750,India,2000,1,0,0,0,0,0,2,5,0,7,7,6,0,6,6,0,2,2,6,15,0,25,25,0,5,5
IND,750,India,2001,1,0,0,0,1,0,2,5,0,8,8,6,0,7,7,0,3,3,6,15,3,27,30,1,6,6
IND,750,India,2002,1,0,0,0,1,0,2,5,0,8,8,6,0,7,7,0,3,3,6,15,3,20,23,1,5,6
IND,750,India,2003,1,0,0,0,1,0,0,5,0,6,6,6,0,7,7,0,3,3,6,15,3,18,21,1,5,6
IND,750,India,2004,1,0,0,0,1,0,0,5,0,6,6,6,0,8,8,0,3,3,6,15,3,19,22,1,5,6
INS,850,Indonesia,1946,0,2,,,,,,,,,,,,,,,,,,,,,,,,
INS,850,Indonesia,1949,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,7,9,1,12,13,1,3,3
INS,850,Indonesia,1950,1,0,0,0,1,0,2,0,0,3,3,0,0,0,0,0,0,0,7,9,7,33,40,3,6,7
INS,850,Indonesia,1951,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,7,9,3,26,29,2,7,7
INS,850,Indonesia,1952,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,7,9,1,21,22,1,5,5
INS,850,Indonesia,1953,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,7,10,1,19,20,1,4,4
INS,850,Indonesia,1954,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,7,13,3,11,14,3,4,5
INS,850,Indonesia,1955,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,7,13,0,9,9,0,3,3
INS,850,Indonesia,1956,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,7,13,0,10,10,0,4,4
INS,850,Indonesia,1957,1,0,0,0,4,0,0,0,0,4,4,1,0,3,3,0,1,1,7,14,0,15,15,0,4,4
INS,850,Indonesia,1958,1,0,0,0,4,0,0,0,0,4,4,1,0,3,3,0,1,1,7,14,0,29,29,0,6,6
INS,850,Indonesia,1959,1,0,0,0,4,0,0,0,0,4,4,1,0,3,3,0,1,1,7,14,0,31,31,0,6,6
INS,850,Indonesia,1960,1,0,0,0,4,0,0,0,0,4,4,1,0,3,3,0,1,1,7,14,0,32,32,0,7,7
INS,850,Indonesia,1961,1,0,0,0,4,0,0,0,0,4,4,1,0,0,0,0,0,0,7,14,0,29,29,0,6,6
INS,850,Indonesia,1962,1,0,1,0,1,0,0,0,1,1,2,1,1,0,1,1,0,1,7,14,3,26,29,3,6,7
INS,850,Indonesia,1963,1,0,1,0,0,0,0,2,1,2,3,1,1,0,1,1,0,1,7,14,2,27,29,2,6,7
INS,850,Indonesia,1964,1,0,1,0,0,0,0,2,1,2,3,1,1,0,1,1,0,1,7,14,2,27,29,2,6,7
INS,850,Indonesia,1965,1,0,1,0,0,5,0,2,1,7,8,1,1,0,1,1,0,1,7,15,2,32,34,2,6,7
INS,850,Indonesia,1966,1,0,1,0,0,5,0,2,1,7,8,1,1,0,1,1,0,1,7,15,2,37,39,2,6,7
INS,850,Indonesia,1967,1,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,7,15,0,33,33,0,7,7
INS,850,Indonesia,1968,1,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,7,15,0,29,29,0,7,7
INS,850,Indonesia,1969,1,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,7,15,1,29,30,1,7,7
INS,850,Indonesia,1970,1,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,7,15,0,34,34,0,8,8
INS,850,Indonesia,1971,1,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,7,15,0,34,34,0,8,8
INS,850,Indonesia,1972,1,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,7,15,0,40,40,0,9,9
INS,850,Indonesia,1973,1,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,7,15,0,40,40,0,9,9
INS,850,Indonesia,1974,1,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,7,15,0,37,37,0,8,8
INS,850,Indonesia,1975,1,0,0,0,0,0,2,2,0,4,4,2,0,0,0,0,0,0,7,16,4,47,51,2,9,9
INS,850,Indonesia,1976,1,0,0,0,0,5,2,2,0,9,9,2,0,0,0,0,0,0,7,15,4,28,32,2,6,7
INS,850,Indonesia,1977,1,0,0,0,0,5,2,2,0,9,9,2,0,0,0,0,0,0,7,15,6,28,34,3,6,7
INS,850,Indonesia,1978,1,0,0,0,0,5,2,2,0,9,9,2,0,0,0,0,0,0,7,15,16,28,44,3,6,7
INS,850,Indonesia,1979,1,0,0,0,0,5,2,2,0,9,9,2,0,0,0,0,0,0,7,15,24,23,47,4,6,9
INS,850,Indonesia,1980,1,0,0,0,0,5,2,2,0,9,9,2,0,0,0,0,0,0,7,15,12,25,37,3,7,9
INS,850,Indonesia,1981,1,0,0,0,0,5,2,2,0,9,9,2,0,0,0,0,0,0,7,15,14,24,38,4,6,8
INS,850,Indonesia,1982,1,0,0,0,0,5,2,2,0,9,9,2,0,0,0,0,0,0,7,15,12,24,36,3,6,8
INS,850,Indonesia,1983,1,0,0,0,0,5,2,2,0,9,9,2,0,0,0,0,0,0,7,15,14,26,40,4,6,8
INS,850,Indonesia,1984,1,0,0,0,0,5,2,2,0,9,9,2,0,0,0,0,0,0,7,15,12,25,37,3,5,8
INS,850,Indonesia,1985,1,0,0,0,0,5,2,2,0,9,9,2,0,0,0,0,0,0,7,15,16,23,39,4,5,8
INS,850,Indonesia,1986,1,0,0,0,0,5,2,2,0,9,9,2,0,0,0,0,0,0,7,15,16,23,39,4,5,8
INS,850,Indonesia,1987,1,0,0,0,0,5,2,2,0,9,9,2,0,0,0,0,0,0,7,15,18,23,41,4,5,8
INS,850,Indonesia,1988,1,0,0,0,0,5,2,2,0,9,9,2,0,1,1,0,1,1,7,15,10,25,35,2,6,8
INS,850,Indonesia,1989,1,0,0,0,0,5,2,2,0,9,9,2,0,1,1,0,1,1,7,15,10,25,35,2,6,8
INS,850,Indonesia,1990,1,0,0,0,0,5,2,2,0,9,9,2,0,1,1,0,1,1,7,15,0,27,27,0,7,7
INS,850,Indonesia,1991,1,0,0,0,0,5,2,2,0,9,9,2,0,1,1,0,1,1,7,15,0,24,24,0,6,6
INS,850,Indonesia,1992,1,0,0,0,0,5,0,2,0,7,7,2,0,1,1,0,1,1,7,15,0,22,22,0,6,6
INS,850,Indonesia,1993,1,0,0,0,0,0,0,2,0,2,2,2,0,1,1,0,1,1,7,15,0,17,17,0,6,6
INS,850,Indonesia,1994,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,7,15,0,15,15,0,5,5
INS,850,Indonesia,1995,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,7,15,0,15,15,0,5,5
INS,850,Indonesia,1996,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,7,15,0,15,15,0,5,5
INS,850,Indonesia,1997,1,0,0,0,0,0,1,0,0,1,1,2,0,1,1,0,1,1,7,15,0,16,16,0,6,6
INS,850,Indonesia,1998,1,0,0,0,2,0,1,0,0,3,3,2,0,0,0,0,0,0,7,15,0,15,15,0,4,4
INS,850,Indonesia,1999,1,0,0,0,0,0,4,0,0,4,4,2,0,0,0,0,0,0,7,15,0,14,14,0,3,3
INS,850,Indonesia,2000,1,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,7,15,0,12,12,0,3,3
INS,850,Indonesia,2001,1,0,0,0,0,0,3,0,0,3,3,2,0,0,0,0,0,0,7,15,0,10,10,0,3,3
INS,850,Indonesia,2002,1,0,0,0,0,0,2,0,0,2,2,3,0,0,0,0,0,0,7,16,0,9,9,0,3,3
INS,850,Indonesia,2003,1,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,7,16,0,9,9,0,4,4
INS,850,Indonesia,2004,1,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,7,16,0,9,9,0,4,4
IRE,205,Ireland,1946,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,5,5,0,1,1
IRE,205,Ireland,1947,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,5,5,0,1,1
IRE,205,Ireland,1948,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,25,1,5,6,1,1,2
IRE,205,Ireland,1949,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,27,1,5,6,1,1,2
IRE,205,Ireland,1950,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,27,4,0,4,2,0,2
IRE,205,Ireland,1951,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,27,4,0,4,2,0,2
IRE,205,Ireland,1952,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,27,4,0,4,2,0,2
IRE,205,Ireland,1953,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,27,4,0,4,2,0,2
IRE,205,Ireland,1954,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,27,1,0,1,1,0,1
IRE,205,Ireland,1955,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0
IRE,205,Ireland,1956,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,3,0,3,1,0,1
IRE,205,Ireland,1957,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0
IRE,205,Ireland,1958,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0
IRE,205,Ireland,1959,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0
IRE,205,Ireland,1960,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,2,0,2,1,0,1
IRE,205,Ireland,1961,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,4,0,4,2,0,2
IRE,205,Ireland,1962,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,2,0,2,1,0,1
IRE,205,Ireland,1963,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,2,0,2,1,0,1
IRE,205,Ireland,1964,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,3,0,3,1,0,1
IRE,205,Ireland,1965,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,3,1,4,1,1,1
IRE,205,Ireland,1966,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,3,1,4,1,1,1
IRE,205,Ireland,1967,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,3,1,4,1,1,1
IRE,205,Ireland,1968,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,3,3,6,1,3,3
IRE,205,Ireland,1969,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,4,2,6,2,1,3
IRE,205,Ireland,1970,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,3,3,6,1,2,3
IRE,205,Ireland,1971,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,3,3,6,1,2,3
IRE,205,Ireland,1972,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,3,3,6,1,2,3
IRE,205,Ireland,1973,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,3,3,6,1,2,3
IRE,205,Ireland,1974,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,0,5,5,0,3,3
IRE,205,Ireland,1975,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,0,6,6,0,4,4
IRE,205,Ireland,1976,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,0,5,5,0,3,3
IRE,205,Ireland,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,0,7,7,0,3,3
IRE,205,Ireland,1978,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,0,7,7,0,3,3
IRE,205,Ireland,1979,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,0,7,7,0,3,3
IRE,205,Ireland,1980,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,3,7,10,1,3,4
IRE,205,Ireland,1981,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,3,5,8,1,3,4
IRE,205,Ireland,1982,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,1,0,27,4,5,9,2,3,4
IRE,205,Ireland,1983,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,3,4,7,1,2,3
IRE,205,Ireland,1984,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,3,7,10,1,2,3
IRE,205,Ireland,1985,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,3,7,10,1,2,3
IRE,205,Ireland,1986,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,3,5,8,1,2,3
IRE,205,Ireland,1987,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,3,5,8,1,2,3
IRE,205,Ireland,1988,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,3,5,8,1,2,3
IRE,205,Ireland,1989,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,1,6,7,1,3,4
IRE,205,Ireland,1990,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,27,0,7,7,0,3,3
IRE,205,Ireland,1991,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,32,0,6,6,0,3,3
IRE,205,Ireland,1992,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,37,0,15,15,0,5,5
IRE,205,Ireland,1993,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,37,0,15,15,0,5,5
IRE,205,Ireland,1994,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,37,0,19,19,0,6,6
IRE,205,Ireland,1995,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,17,17,0,5,5
IRE,205,Ireland,1996,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,8,8,0,3,3
IRE,205,Ireland,1997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,6,6,0,3,3
IRE,205,Ireland,1998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,6,6,0,2,2
IRE,205,Ireland,1999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,3,11,14,1,3,3
IRE,205,Ireland,2000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,4,4,0,1,1
IRE,205,Ireland,2001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,1,4,5,1,1,2
IRE,205,Ireland,2002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,4,4,0,1,1
IRE,205,Ireland,2003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,2,4,6,1,1,2
IRE,205,Ireland,2004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,2,5,7,1,2,3
IRN,630,Iran,1946,1,0,0,0,0,0,2,0,0,2,2,4,0,0,0,0,0,0,56,6,0,5,5,0,2,2
IRN,630,Iran,1947,1,0,0,0,0,0,2,0,0,2,2,5,0,8,8,0,1,1,56,7,1,11,11,1,2,2
IRN,630,Iran,1948,1,0,0,0,0,0,0,0,0,0,0,5,0,8,8,0,1,1,56,8,11,10,21,3,2,4
IRN,630,Iran,1949,1,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,1,1,56,9,11,8,18,3,2,4
IRN,630,Iran,1950,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,56,9,3,8,10,1,1,1
IRN,630,Iran,1951,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,56,10,2,5,6,1,1,1
IRN,630,Iran,1952,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,56,11,1,4,5,1,2,2
IRN,630,Iran,1953,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,56,11,1,4,4,1,1,1
IRN,630,Iran,1954,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,56,11,1,4,5,1,1,2
IRN,630,Iran,1955,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,56,11,0,3,3,0,1,1
IRN,630,Iran,1956,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,56,11,1,8,9,1,2,3
IRN,630,Iran,1957,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,56,11,0,8,8,0,3,3
IRN,630,Iran,1958,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,1,56,11,0,9,9,0,4,4
IRN,630,Iran,1959,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,1,56,11,0,9,9,0,3,3
IRN,630,Iran,1960,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,56,11,0,8,8,0,2,2
IRN,630,Iran,1961,1,0,0,0,0,0,0,0,0,0,0,5,0,6,6,0,2,2,56,12,1,11,12,1,3,3
IRN,630,Iran,1962,1,0,0,0,0,0,0,0,0,0,0,5,0,6,6,0,2,2,56,12,1,11,12,1,3,3
IRN,630,Iran,1963,1,0,0,0,1,0,0,0,0,1,1,5,0,5,5,0,1,1,56,12,0,12,12,0,4,4
IRN,630,Iran,1964,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,1,1,56,12,0,11,11,0,3,3
IRN,630,Iran,1965,1,0,0,0,0,0,0,0,0,0,0,5,3,5,8,1,1,2,56,12,3,12,15,1,4,4
IRN,630,Iran,1966,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,1,1,56,12,0,15,15,0,4,4
IRN,630,Iran,1967,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,1,1,56,12,8,15,23,2,4,5
IRN,630,Iran,1968,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,1,1,56,12,8,13,21,2,4,5
IRN,630,Iran,1969,1,0,0,0,0,0,0,0,0,0,0,5,1,5,6,1,1,2,56,12,9,12,21,3,3,5
IRN,630,Iran,1970,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,1,1,56,12,8,14,22,2,4,5
IRN,630,Iran,1971,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,1,1,56,14,3,17,20,1,5,5
IRN,630,Iran,1972,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,1,1,56,14,0,13,13,0,4,4
IRN,630,Iran,1973,1,0,0,0,0,0,0,0,0,0,0,5,0,7,7,0,2,2,56,14,5,11,16,2,4,5
IRN,630,Iran,1974,1,0,1,0,0,0,0,0,1,0,1,5,1,9,10,1,3,3,56,14,2,13,15,2,5,6
IRN,630,Iran,1975,1,0,1,0,0,0,0,0,1,0,1,5,1,9,10,1,3,3,56,14,2,16,17,2,5,6
IRN,630,Iran,1976,1,0,0,0,0,0,0,0,0,0,0,5,0,9,9,0,3,3,56,14,0,13,13,0,5,5
IRN,630,Iran,1977,1,0,0,0,0,0,0,0,0,0,0,5,0,11,11,0,3,3,56,14,0,14,14,0,4,4
IRN,630,Iran,1978,1,0,0,0,0,4,0,0,0,4,4,5,0,16,16,0,3,3,56,14,3,20,23,2,5,6
IRN,630,Iran,1979,1,0,0,0,0,4,0,3,0,7,7,5,2,19,21,2,3,4,56,14,4,25,29,3,5,7
IRN,630,Iran,1980,1,0,0,6,0,4,0,3,6,7,13,5,8,19,27,3,3,4,56,14,10,27,37,3,6,7
IRN,630,Iran,1981,1,0,0,6,0,4,0,3,6,7,13,5,8,17,25,3,3,4,56,14,11,26,37,4,6,7
IRN,630,Iran,1982,1,0,0,6,0,4,0,3,6,7,13,5,6,17,23,1,3,3,56,14,14,25,38,3,6,6
IRN,630,Iran,1983,1,0,0,6,0,4,0,3,6,7,13,5,9,18,27,3,4,4,56,14,16,34,49,5,7,7
IRN,630,Iran,1984,1,0,0,6,0,4,0,3,6,7,13,5,8,21,29,3,4,4,56,14,14,34,48,4,7,7
IRN,630,Iran,1985,1,0,0,6,0,4,0,3,6,7,13,5,9,21,30,3,4,4,56,14,16,33,49,5,7,7
IRN,630,Iran,1986,1,0,0,6,0,4,0,0,6,4,10,5,8,19,27,3,4,4,56,14,15,30,45,4,8,8
IRN,630,Iran,1987,1,0,0,6,0,4,0,0,6,4,10,5,9,19,28,3,4,4,56,14,17,32,49,5,8,8
IRN,630,Iran,1988,1,0,0,6,0,4,0,0,6,4,10,5,6,19,25,1,4,4,56,14,13,32,45,3,7,7
IRN,630,Iran,1989,1,0,0,0,0,4,0,0,0,4,4,5,1,19,20,1,4,4,56,14,5,32,37,2,7,7
IRN,630,Iran,1990,1,0,0,0,0,4,0,0,0,4,4,5,6,21,27,2,5,5,56,14,10,33,43,3,7,8
IRN,630,Iran,1991,1,0,0,0,0,4,0,0,0,4,4,7,11,22,33,3,5,6,56,18,8,35,43,2,9,10
IRN,630,Iran,1992,1,0,0,0,0,4,0,0,0,4,4,7,7,22,29,3,5,6,56,18,4,35,39,2,9,10
IRN,630,Iran,1993,1,0,0,0,0,4,0,0,0,4,4,7,6,22,28,2,5,6,56,18,3,34,37,1,9,9
IRN,630,Iran,1994,1,0,0,0,0,0,0,0,0,0,0,7,6,17,23,2,5,6,56,18,3,24,27,1,7,8
IRN,630,Iran,1995,1,0,0,0,0,0,0,0,0,0,0,7,0,17,17,0,5,5,56,18,0,24,24,0,7,7
IRN,630,Iran,1996,1,0,0,0,0,0,0,0,0,0,0,7,1,18,19,1,5,5,56,18,1,25,26,1,7,7
IRN,630,Iran,1997,1,0,0,0,0,0,0,0,0,0,0,7,1,18,19,1,5,5,56,18,1,25,26,1,7,7
IRN,630,Iran,1998,1,0,0,0,0,0,0,0,0,0,0,7,1,15,16,1,4,4,56,18,1,24,25,1,7,7
IRN,630,Iran,1999,1,0,0,0,0,0,0,0,0,0,0,7,2,10,12,2,2,4,56,18,2,19,20,2,5,6
IRN,630,Iran,2000,1,0,0,0,0,0,0,0,0,0,0,7,1,7,8,1,1,2,56,18,1,17,17,1,4,4
IRN,630,Iran,2001,1,0,0,0,0,0,0,0,0,0,0,7,4,8,12,2,2,3,56,18,2,18,20,1,4,5
IRN,630,Iran,2002,1,0,0,0,0,0,0,0,0,0,0,7,4,1,5,2,1,3,56,18,2,14,16,1,4,5
IRN,630,Iran,2003,1,0,0,0,0,0,0,0,0,0,0,7,9,1,10,2,1,3,56,18,5,13,18,1,4,5
IRN,630,Iran,2004,1,0,0,0,0,0,0,0,0,0,0,7,9,3,12,2,2,4,56,18,5,15,19,1,5,6
IRQ,645,Iraq,1946,1,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,1,1,5,8,0,2,2,0,1,1
IRQ,645,Iraq,1947,1,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,1,1,5,8,0,2,2,0,1,1
IRQ,645,Iraq,1948,1,0,0,0,0,0,0,0,0,0,0,5,10,0,10,2,0,2,5,9,20,1,21,4,1,5
IRQ,645,Iraq,1949,1,0,0,0,0,0,0,0,0,0,0,5,10,0,10,2,0,2,5,9,20,0,20,4,0,4
IRQ,645,Iraq,1950,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,9,0,0,0,0,0,0
IRQ,645,Iraq,1951,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,11,0,0,0,0,0,0
IRQ,645,Iraq,1952,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,12,0,1,1,0,1,1
IRQ,645,Iraq,1953,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,12,0,0,0,0,0,0
IRQ,645,Iraq,1954,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,12,0,0,0,0,0,0
IRQ,645,Iraq,1955,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,12,0,0,0,0,0,0
IRQ,645,Iraq,1956,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,13,2,5,7,1,1,2
IRQ,645,Iraq,1957,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,13,0,6,6,0,2,2
IRQ,645,Iraq,1958,1,0,0,0,1,0,0,0,0,1,1,5,0,1,1,0,1,1,5,13,0,8,8,0,4,4
IRQ,645,Iraq,1959,1,0,0,0,1,0,0,0,0,1,1,5,0,0,0,0,0,0,5,13,0,6,6,0,2,2
