Time Name,Country Name,Country Code,Improved water source (% of population with access),"Improved water source, rural (% of rural population with access)","Improved water source, urban (% of urban population with access)",Prevalence of undernourishment (% of population),"Life expectancy at birth, total (years)","Mortality rate, infant (per 1,000 live births)","Mortality rate, under-5 (per 1,000)"
2003,New Caledonia,NCL,,,,,75.27073171,,
2003,New Zealand,NZL,,,,,79.14634146,5.2,6.4
2003,Nicaragua,NIC,,,,,,,
2003,Niger,NER,,,,,,,
2003,Nigeria,NGA,,,,,,,
2003,Northern Mariana Islands,MNP,,,,,,,
2003,Norway,NOR,,,,,79.4902439,3.400000095,
2003,Oman,OMN,,,,,,,
2003,Pakistan,PAK,,,,,,,
2003,Palau,PLW,,,,,,,
2003,Panama,PAN,,,,,,,
2003,Papua New Guinea,PNG,,,,,,,
2003,Paraguay,PRY,,,,,,,
2003,Peru,PER,,,,,,,
2003,Philippines,PHL,,,,,,,
2003,Poland,POL,,,,,74.59756098,7,
2003,Portugal,PRT,,,,,77.27317073,,
2003,Puerto Rico,PRI,,,,,78.07121951,,
2003,Qatar,QAT,,,,,,,
2003,Romania,ROM,,,,,71.45853659,16.7,
2003,Russian Federation,RUS,,,,,65.00756098,,
2003,Rwanda,RWA,,,,,,,
2003,Samoa,WSM,,,,,,,
2003,San Marino,SMR,,,,,,,
2003,Sao Tome and Principe,STP,,,,,,,
2003,Saudi Arabia,SAU,,,,,,,
2003,Senegal,SEN,,,,,,,
2003,Serbia,SRB,,,,,72.43658537,,
2003,Seychelles,SYC,,,,,71.02926829,,
2003,Sierra Leone,SLE,,,,,,,
2003,Singapore,SGP,,,,,79.03902439,,
2003,Slovak Republic,SVK,,,,,73.75365854,7.9,
2003,Slovenia,SVN,,,,,76.40487805,4,
2003,Solomon Islands,SLB,,,,,,,
2003,Somalia,SOM,,,,,,,
2003,South Africa,ZAF,,,,,,,
2003,South Asia,SAS,,,,,,,
2003,Spain,ESP,,,,,79.55609756,3.6,
2003,Sri Lanka,LKA,,,,,,,
2003,St. Kitts and Nevis,KNA,,,,,,,
2003,St. Lucia,LCA,,,,,73.74146341,,
2003,St. Vincent and the Grenadines,VCT,,,,,,,
2003,Sub-Saharan Africa,SSA,,,,,,,
2003,Sudan,SDN,,,,,,,
2003,Suriname,SUR,,,,,,,
2003,Swaziland,SWZ,,,,,,,
2003,Sweden,SWE,,,,,80.11487805,2.799999952,
2003,Switzerland,CHE,,,,,80.48780488,4.300000191,
2003,Syrian Arab Republic,SYR,,,,,,,
2003,Tajikistan,TJK,,,,,,,
2003,Tanzania,TZA,,,,,,,
2003,Thailand,THA,,,,,,,
2003,Timor-Leste,TMP,,,,,,,
2003,Togo,TGO,,,,,,,
2003,Tonga,TON,,,,,,,
2003,Trinidad and Tobago,TTO,,,,,,,
2003,Tunisia,TUN,,,,,73.05121951,,
2003,Turkey,TUR,,,,,70.94146341,,
2003,Turkmenistan,TKM,,,,,,,
2003,Uganda,UGA,,,,,,,
2003,Ukraine,UKR,,,,,68.21073171,,
2003,United Arab Emirates,ARE,,,,,,,
2003,United Kingdom,GBR,,,,,78.39512195,5.300000191,
2003,United States,USA,,,,,77.14073171,,
2003,Upper middle income,UMC,,,,,,,
2003,Uruguay,URY,,,,,74.87682927,,
2003,Uzbekistan,UZB,,,,,,,
2003,Vanuatu,VUT,,,,,,,
2003,"Venezuela, RB",VEN,,,,,72.78292683,,
2003,Vietnam,VNM,,,,,,,
2003,Virgin Islands (U.S.),VIR,,,,,,,
2003,West Bank and Gaza,WBG,,,,,,,
2003,World,WLD,,,,,,,
2003,"Yemen, Rep.",YEM,,,,,,,
2003,Zambia,ZMB,,,,,,,
2003,Zimbabwe,ZWE,,,,,,,
2004,Afghanistan,AFG,,,,,,,
2004,Albania,ALB,,,,,,,
2004,Algeria,DZA,,,,,,,
2004,American Samoa,ASM,,,,,,,
2004,Andorra,ADO,,,,,,,
2004,Angola,AGO,,,,,,,
2004,Antigua and Barbuda,ATG,,,,,,,
2004,Argentina,ARG,,,,,,,
2004,Armenia,ARM,,,,,,,
2004,Aruba,ABW,,,,,,,
2004,Australia,AUS,,,,,80.4902439,,
2004,Austria,AUT,,,,,79.21536585,,
2004,Azerbaijan,AZE,,,,,,,
2004,"Bahamas, The",BHS,,,,,,,
2004,Bahrain,BHR,,,,,,,
2004,Bangladesh,BGD,,,,,,,
2004,Barbados,BRB,,,,,,,
2004,Belarus,BLR,,,,,68.95609756,,
2004,Belgium,BEL,,,,,79.10487805,,
2004,Belize,BLZ,,,,,,,
2004,Benin,BEN,,,,,,,
2004,Bermuda,BMU,,,,,,,
2004,Bhutan,BTN,,,,,,,
2004,Bolivia,BOL,,,,,,,
2004,Bosnia and Herzegovina,BIH,,,,,,,
2004,Botswana,BWA,,,,,,,
2004,Brazil,BRA,,,,,,,
2004,Brunei Darussalam,BRN,99,,,,,,
2004,Bulgaria,BGR,,,,,72.36341463,,
2004,Burkina Faso,BFA,,,,,,,
2004,Burundi,BDI,,,,,,,
2004,Cambodia,KHM,,,,,,,
2004,Cameroon,CMR,,,,,,,
2004,Canada,CAN,,,,,,,
2004,Cape Verde,CPV,,,,,,,
2004,Cayman Islands,CYM,,,,,,,
2004,Central African Republic,CAF,,,,,,,
2004,Chad,TCD,,,,,,,
2004,Channel Islands,CHI,,,,,,,
2004,Chile,CHL,,,,,,,
2004,China,CHN,,,,,,,
2004,Colombia,COL,,,,,,,
2004,Comoros,COM,,,,,,,
2004,"Congo, Dem. Rep.",ZAR,,,,,,,
2004,"Congo, Rep.",COG,,,,,,,
2004,Costa Rica,CRI,,,,,,,
2004,Cote d'Ivoire,CIV,,,,,,,
2004,Croatia,HRV,,,,,75.5202439,,
2004,Cuba,CUB,,,,,,,
2004,Cyprus,CYP,,,,,,,
2004,Czech Republic,CZE,,,,,75.72195122,,
2004,Denmark,DNK,,,,,77.49268293,,
2004,Djibouti,DJI,,,,,,,
2004,Dominica,DMA,,,,,,,
2004,Dominican Republic,DOM,,,,,,,
2004,East Asia & Pacific,EAP,,,,,,,
2004,Ecuador,ECU,,,,,,,
2004,"Egypt, Arab Rep.",EGY,,,,,,,
2004,El Salvador,SLV,,,,,,,
2004,Equatorial Guinea,GNQ,,,,,,,
2004,Eritrea,ERI,,,,,,,
2004,Estonia,EST,,,,,71.87439024,,
2004,Ethiopia,ETH,,,,,,,
2004,Europe & Central Asia,ECA,,,,,,,
2004,Euro area,EMU,,,,,,,
2004,Faeroe Islands,FRO,,,,,,,
2004,Fiji,FJI,,,,,,,
2004,Finland,FIN,,,,,78.71463415,,
2004,France,FRA,,,,,80.16341463,,
2004,French Polynesia,PYF,,,,,,,
2004,Gabon,GAB,,,,,,,
2004,"Gambia, The",GMB,,,,,,,
2004,Georgia,GEO,,,,,,,
2004,Germany,DEU,,,,,78.4804878,,
2004,Ghana,GHA,,,,,,,
2004,Greece,GRC,,,,,78.94146341,,
2004,Greenland,GRL,,,,,,,
2004,Grenada,GRD,,,,,,,
2004,Guam,GUM,,,,,,,
2004,Guatemala,GTM,,,,,,,
2004,Guinea,GIN,,,,,,,
2004,Guinea-Bissau,GNB,,,,,,,
2004,Guyana,GUY,,,,,,,
2004,Haiti,HTI,,,,,,,
2004,Heavily indebted poor countries (HIPC),HPC,,,,,,,
2004,High income,HIC,,,,,,,
2004,High income: nonOECD,NOC,,,,,,,
2004,High income: OECD,OEC,,,,,78.94761543,,
2004,Honduras,HND,,,,,,,
2004,"Hong Kong, China",HKG,,,,,81.7804878,,
2004,Hungary,HUN,,,,,72.64878049,,
2004,Iceland,ISL,,,,,80.90731707,,
2004,India,IND,,,,,,,
2004,Indonesia,IDN,,,,,,,
2004,"Iran, Islamic Rep.",IRN,,,,,70.05590244,,
2004,Iraq,IRQ,,,,,,,
2004,Ireland,IRL,,,,,,,
2004,Isle of Man,IMY,,,,,,,
2004,Israel,ISR,,,,,80.14634146,,
2004,Italy,ITA,,,,,80.65308689,,
2004,Jamaica,JAM,,,,,,,
2004,Japan,JPN,,,,,82.0302439,,
2004,Jordan,JOR,,,,,,,
2004,Kazakhstan,KAZ,,,,,65.88780488,,
2004,Kenya,KEN,,,,,,,
2004,Kiribati,KIR,,,,,,,
2004,"Korea, Dem. Rep.",PRK,,,,,,,
2004,"Korea, Rep.",KOR,,,,,77.84658537,,
2004,Kuwait,KWT,,,,,,,
2004,Kyrgyz Republic,KGZ,,,,,68.15365854,,
2004,Lao PDR,LAO,,,,,,,
2004,Latin America & Caribbean,LAC,,,,,,,
2004,Latvia,LVA,,,,,71.20731707,,
2004,Least developed countries: UN classification,LDC,,,,,,,
2004,Lebanon,LBN,,,,,,,
2004,Lesotho,LSO,,,,,,,
2004,Liberia,LBR,,,,,,,
2004,Libya,LBY,,,,,,,
2004,Liechtenstein,LIE,,,,,,,
2004,Lithuania,LTU,,,,,71.91609756,,
2004,Low & middle income,LMY,,,,,,,
2004,Low income,LIC,,,,,,,
2004,Lower middle income,LMC,,,,,,,
2004,Luxembourg,LUX,,,,,,,
2004,"Macao, China",MAC,,,,,,,
2004,"Macedonia, FYR",MKD,,,,,,,
2004,Madagascar,MDG,,,,,,,
2004,Malawi,MWI,,,,,,,
2004,Malaysia,MYS,,,,,,,
2004,Maldives,MDV,,,,,,,
2004,Mali,MLI,,,,,,,
2004,Malta,MLT,,,,,,,
2004,Marshall Islands,MHL,,,,,,,
2004,Mauritania,MRT,,,,,,,
2004,Mauritius,MUS,,,,,,,
2004,Mayotte,MYT,,,,,,,
2004,Mexico,MEX,,,,,74.43422683,,
2004,"Micronesia, Fed. Sts.",FSM,,,,,,,
2004,Middle East & North Africa,MNA,,,,,,,
2004,Middle income,MIC,,,,,,,
2004,Moldova,MDA,,,,,,,
2004,Monaco,MCO,,,,,,,
2004,Mongolia,MNG,,,,,,,
2004,Montenegro,MNE,,,,,,,
2004,Morocco,MAR,,,,,,,
2004,Mozambique,MOZ,,,,,,,
2004,Myanmar,MMR,,,,,,,
2004,Namibia,NAM,,,,,,,
2004,Nepal,NPL,,,,,,,
2004,Netherlands,NLD,,,,,78.69268293,,
2004,Netherlands Antilles,ANT,,,,,,,
2004,New Caledonia,NCL,,,,,75.51463415,,
2004,New Zealand,NZL,,,,,79.54878049,5.3,6.5
2004,Nicaragua,NIC,,,,,,,
2004,Niger,NER,,,,,,,
2004,Nigeria,NGA,,,,,,,
2004,Northern Mariana Islands,MNP,,,,,,,
2004,Norway,NOR,,,,,79.84146341,,
2004,Oman,OMN,,,,,,,
2004,Pakistan,PAK,,,,,,,
2004,Palau,PLW,,,,,,,
2004,Panama,PAN,,,,,,,
2004,Papua New Guinea,PNG,,,,,,,
2004,Paraguay,PRY,,,,,,,
2004,Peru,PER,,,,,,,
2004,Philippines,PHL,,,,,,,
2004,Poland,POL,,,,,74.48780488,,
2004,Portugal,PRT,,,,,,,
2004,Puerto Rico,PRI,,,,,78.17585366,,
2004,Qatar,QAT,,,,,,,
2004,Romania,ROM,,,,,71.3097561,,
2004,Russian Federation,RUS,,,,,65.42121951,,
2004,Rwanda,RWA,,,,,,,
2004,Samoa,WSM,,,,,,,
2004,San Marino,SMR,,,,,,,
2004,Sao Tome and Principe,STP,,,,,,,
2004,Saudi Arabia,SAU,95.7,,,,,,
2004,Senegal,SEN,,,,,,,
2004,Serbia,SRB,,,,,72.58292683,,
2004,Seychelles,SYC,,,,,72.6097561,,
2004,Sierra Leone,SLE,,,,,,,
2004,Singapore,SGP,,,,,79.4902439,,
2004,Slovak Republic,SVK,,,,,73.95853659,,
2004,Slovenia,SVN,,,,,77.61219512,,
2004,Solomon Islands,SLB,,,,,,,
2004,Somalia,SOM,,,,,,,
2004,South Africa,ZAF,,,,,,,
2004,South Asia,SAS,,,,,,,
2004,Spain,ESP,,,,,80.09365854,3.2,
2004,Sri Lanka,LKA,,,,,,,
2004,St. Kitts and Nevis,KNA,,,,,,,
2004,St. Lucia,LCA,,,,,73.33902439,,
2004,St. Vincent and the Grenadines,VCT,,,,,,,
2004,Sub-Saharan Africa,SSA,,,,,,,
2004,Sudan,SDN,,,,,,,
2004,Suriname,SUR,,,,,,,
2004,Swaziland,SWZ,,,,,,,
2004,Sweden,SWE,,,,,80.49756098,,
2004,Switzerland,CHE,,,,,81.08780488,,
2004,Syrian Arab Republic,SYR,,,,,,,
2004,Tajikistan,TJK,,,,,,,
2004,Tanzania,TZA,,,,,,,
2004,Thailand,THA,,,,,,,
2004,Timor-Leste,TMP,,,,,,,
2004,Togo,TGO,,,,,,,
2004,Tonga,TON,,,,,,,
2004,Trinidad and Tobago,TTO,,,,,,,
2004,Tunisia,TUN,,,,,73.30243902,,
2004,Turkey,TUR,,,,,71.14146341,,
2004,Turkmenistan,TKM,,,,,,,
2004,Uganda,UGA,,,,,,,
2004,Ukraine,UKR,,,,,68.18536585,,
2004,United Arab Emirates,ARE,,,,,,,
2004,United Kingdom,GBR,,,,,78.74634146,,
2004,United States,USA,,,,,77.42512195,,
2004,Upper middle income,UMC,,,,,,,
2004,Uruguay,URY,,,,,75.21634146,,
2004,Uzbekistan,UZB,,,,,,,
2004,Vanuatu,VUT,,,,,,,
2004,"Venezuela, RB",VEN,,,,,72.97780488,,
2004,Vietnam,VNM,,,,,,,
2004,Virgin Islands (U.S.),VIR,,,,,,,
2004,West Bank and Gaza,WBG,,,,,,,
2004,World,WLD,,,,,,,
2004,"Yemen, Rep.",YEM,,,,,,,
2004,Zambia,ZMB,,,,,,,
2004,Zimbabwe,ZWE,,,,,,,
2005,Afghanistan,AFG,,,,,43.15112195,165,257
2005,Albania,ALB,,,,5,76.17760976,15.1,17.24933333
2005,Algeria,DZA,,,,5,71.72595122,34,39
2005,American Samoa,ASM,,,,,,,
2005,Andorra,ADO,,,,,,2.6,2.7
2005,Angola,AGO,,,,46,42.01517073,115.7,158
2005,Antigua and Barbuda,ATG,,,,28,,10.5,12
2005,Argentina,ARG,,,,5,74.83453659,16,17.5
2005,Armenia,ARM,,,,21,71.49409756,24.39,27.2
2005,Aruba,ABW,,,,,,,
2005,Australia,AUS,,,,5,80.84146341,4.9,5.8
2005,Austria,AUT,,,,5,79.38292683,4,4.8
2005,Azerbaijan,AZE,,,,12,67.12853659,39.86661765,46.1
2005,"Bahamas, The",BHS,,,,6,72.43019512,13,15
2005,Bahrain,BHR,,,,,75.48170732,9.3,10.7
2005,Bangladesh,BGD,,,,27,63.24692683,51.80605835,68
2005,Barbados,BRB,,,,5,76.51063415,11,12
2005,Belarus,BLR,,,,5,68.85121951,12.84,14.5
2005,Belgium,BEL,,,,5,79.4804878,3.9,4.9
2005,Belize,BLZ,,,,5,75.99365854,22.2,26.2
2005,Benin,BEN,,,,19,55.73512195,80.8,129
2005,Bermuda,BMU,,,,8,78.57670732,,
2005,Bhutan,BTN,,,,,64.82190244,59.5,89.8
2005,Bolivia,BOL,,,,22,64.84531707,52,65
2005,Bosnia and Herzegovina,BIH,,,,5,74.42434146,13,15
2005,Botswana,BWA,,,,26,48.9722439,35.44161551,43.6
2005,Brazil,BRA,,,,6,71.81078049,21.81067961,24.2
2005,Brunei Darussalam,BRN,99,,,5,76.97268293,8,8.8
2005,Bulgaria,BGR,,,,5,72.56097561,11.2,13.4
2005,Burkina Faso,BFA,,,,10,51.53990244,104,190.5
2005,Burundi,BDI,,,,63,48.60190244,109,180.9
2005,Cambodia,KHM,,,,26,58.33921951,72.8,95.1
2005,Cameroon,CMR,,,,23,50.16790244,87,149
2005,Canada,CAN,,,,5,80.17804878,5.1,5.9
2005,Cape Verde,CPV,,,,,70.70956098,26,35
2005,Cayman Islands,CYM,,,,,,,
2005,Central African Republic,CAF,,,,43,44.09887805,114.76,175.8
2005,Chad,TCD,,,,39,50.57312195,124.02,209
2005,Channel Islands,CHI,,,,,78.70580488,,
2005,Chile,CHL,,,,5,78.15253659,8.4,9.5
2005,China,CHN,,,,9,72.62117073,21.4,25.4
2005,Colombia,COL,,,,10,72.35487805,18.12,21.8
2005,Comoros,COM,,,,52,64.258,53,71
2005,"Congo, Dem. Rep.",ZAR,,,,76,45.82141463,109.7974173,165.6
2005,"Congo, Rep.",COG,,,,22,54.32043902,77.34,122.6
2005,Costa Rica,CRI,,,,5,78.52482927,11,12.2
2005,Cote d'Ivoire,CIV,,,,14,47.78819512,90.79,129.2
2005,Croatia,HRV,,,,5,74.93,5.6,6.6
2005,Cuba,CUB,,,,5,77.81287805,5.3,6.9
2005,Cyprus,CYP,,,,5,79.29268293,3.8,5
2005,Czech Republic,CZE,,,,5,75.9131898,3.5,4.3
2005,Denmark,DNK,,,,5,77.84390244,4,4.9
2005,Djibouti,DJI,,,,32,54.19346341,88,133
2005,Dominica,DMA,,,,5,,10.1,12.5
2005,Dominican Republic,DOM,,,,21,71.75517073,32.0792229,37.4
2005,East Asia & Pacific,EAP,,,,11.42338996,71.62662465,24.82635514,30.80831287
2005,Ecuador,ECU,,,,15,74.67004878,22,25
2005,"Egypt, Arab Rep.",EGY,,,,5,70.70858537,32.67,39.9
2005,El Salvador,SLV,,,,10,71.31234146,23,27
2005,Equatorial Guinea,GNQ,,,,,50.65458537,123,205
2005,Eritrea,ERI,,,,68,56.76087805,50,78
2005,Estonia,EST,,,,5,72.57243902,5.4,7
2005,Ethiopia,ETH,,,,46,52.03463415,79.7,127
2005,Europe & Central Asia,ECA,,,,6.313374859,68.86688388,23.39729173,26.90325868
2005,Euro area,EMU,,,,5,79.59099653,3.887332407,4.690351733
2005,Faeroe Islands,FRO,,,,,,,
2005,Fiji,FJI,,,,5,68.4055122,15.7,17.98
2005,Finland,FIN,,,,5,78.81707317,3.1,3.7
2005,France,FRA,,,,5,80.21463415,3.8,4.6
2005,French Polynesia,PYF,,,,5,73.76156098,,
2005,Gabon,GAB,,,,5,56.73912195,60,91
2005,"Gambia, The",GMB,,,,30,58.86673171,84.6,114.7
2005,Georgia,GEO,,,,13,70.6235122,27.95217391,31.5
2005,Germany,DEU,,,,5,78.93170732,3.9,4.7
2005,Ghana,GHA,,,,9,59.38141463,72.65,114.2
2005,Greece,GRC,,,,5,78.9902439,3.9,4.6
2005,Greenland,GRL,,,,,,,
2005,Grenada,GRD,,,,22,68.23482927,17,21
2005,Guam,GUM,,,,,75.18395122,,
2005,Guatemala,GTM,,,,16,69.66434146,32,43
2005,Guinea,GIN,,,,17,55.05053659,97.65,159.6
2005,Guinea-Bissau,GNB,,,,32,46.01287805,121.05,203.5
2005,Guyana,GUY,,,,6,65.58131707,47,63
2005,Haiti,HTI,,,,58,59.76692683,62.15,84.2
2005,Heavily indebted poor countries (HIPC),HPC,,,,34.23330702,52.40757987,91.6528389,146.070373
2005,High income,HIC,,,,5.010003238,78.95834259,6.125184468,7.443255552
2005,High income: nonOECD,NOC,,,,,76.50883109,,
2005,High income: OECD,OEC,,,,5,79.18307761,5.037365903,6.011127482
2005,Honduras,HND,,,,12,69.57439024,23.26,27.5
2005,"Hong Kong, China",HKG,,,,,81.5804878,,
2005,Hungary,HUN,,,,5,72.64878049,6.3,7.6
2005,Iceland,ISL,,,,5,81.10243902,1.9,2.7
2005,India,IND,,,,21,64.01697561,57.7,76.9
2005,Indonesia,IDN,,,,17,69.78678049,28,36
2005,"Iran, Islamic Rep.",IRN,,,,5,70.35409756,31,36
2005,Iraq,IRQ,,,,,58.56356098,36.59,45.2
2005,Ireland,IRL,,,,5,79.39268293,4.5,5.2
2005,Isle of Man,IMY,,,,,,,
2005,Israel,ISR,,,,5,80.15121951,4.4,5.6
2005,Italy,ITA,,,,5,80.33170732,3.6,4.2
2005,Jamaica,JAM,,,,5,72.32,26.3,31.4
2005,Japan,JPN,,,,5,81.92512195,2.7,3.7
2005,Jordan,JOR,,,,5,72.08341463,22,26
2005,Kazakhstan,KAZ,,,,5,65.9097561,30.68,34.8
2005,Kenya,KEN,,,,32,52.82365854,79,120
2005,Kiribati,KIR,,,,5,60.94878049,48,65
2005,"Korea, Dem. Rep.",PRK,,,,32,66.82897561,42,55
2005,"Korea, Rep.",KOR,,,,5,78.43268293,4.6,5
2005,Kuwait,KWT,,,,5,77.62395122,9.7,11.6
2005,Kyrgyz Republic,KGZ,,,,5,67.95609756,36,41.5
2005,Lao PDR,LAO,,,,19,63.36146341,62,79
2005,Latin America & Caribbean,LAC,,,,8.995214911,72.6438065,24.18216084,28.61146895
2005,Latvia,LVA,,,,5,71.35609756,8.2,10.1
2005,Least developed countries: UN classification,LDC,,,,33.83092126,54.7777086,86.61109864,134.2877513
2005,Lebanon,LBN,,,,5,71.5915122,26.5,30
2005,Lesotho,LSO,,,,15,43.30219512,76.57125325,95.8
2005,Liberia,LBR,,,,40,44.88629268,97.58489954,140
2005,Libya,LBY,,,,5,73.73785366,17.5,19
2005,Liechtenstein,LIE,,,,,,3,3.5
2005,Lithuania,LTU,,,,5,71.25365854,7,8.7
2005,Low & middle income,LMY,,,,15.78876995,66.1962944,53.41354744,77.44070508
2005,Low income,LIC,,,,27.07656725,56.64663702,82.61744055,130.650263
2005,Lower middle income,LMC,,,,14.18332529,68.6574388,40.8916466,53.5526657
2005,Luxembourg,LUX,,,,5,79.17560976,3.1,3.8
2005,"Macao, China",MAC,,,,,80.31365854,,
2005,"Macedonia, FYR",MKD,,,,5,73.84765854,14.5,16.5
2005,Madagascar,MDG,,,,37,58.55697561,74,119
2005,Malawi,MWI,,,,29,46.96629268,79.68543802,126.8
2005,Malaysia,MYS,,,,5,73.80795122,10,12
2005,Maldives,MDV,,,,7,67.3422439,30.1,35.8
2005,Mali,MLI,,,,11,53.25863415,120.1,201.6
2005,Malta,MLT,,,,5,79.50487805,4.8,5.8
2005,Marshall Islands,MHL,,,,,,51,58
2005,Mauritania,MRT,,,,8,63.35960976,75.7,119.5
2005,Mauritius,MUS,,,,6,72.43219512,12.7,15.2
2005,Mayotte,MYT,,,,,,,
2005,Mexico,MEX,,,,5,74.4465878,29.5,35.66
2005,"Micronesia, Fed. Sts.",FSM,,,,,68.12097561,34.17,41.9
2005,Middle East & North Africa,MNA,,,,7.279698886,69.32535563,34.2311424,41.59085187
2005,Middle income,MIC,,,,12.51162702,68.97553886,37.71658881,48.85389272
2005,Moldova,MDA,,,,5,68.3402439,17.11,19.7
2005,Monaco,MCO,,,,,,3.6,4.5
2005,Mongolia,MNG,,,,29,66.10907317,38.64,48.2
2005,Montenegro,MNE,,,,,74.33453659,9.6,11
2005,Morocco,MAR,,,,5,70.5262439,36,40
2005,Mozambique,MOZ,,,,38,42.83858537,119.0172002,174.4604675
2005,Myanmar,MMR,,,,19,61.22190244,75,105
2005,Namibia,NAM,,,,19,52.22160976,55.23699326,78
2005,Nepal,NPL,,,,15,62.73819512,48.11,62.2
2005,Netherlands,NLD,,,,5,79.34634146,4.6,5.5
2005,Netherlands Antilles,ANT,,,,5,74.90292683,,
2005,New Caledonia,NCL,,,,9,75.16829268,,
2005,New Zealand,NZL,,,,5,79.85121951,5.2,6.4
2005,Nicaragua,NIC,,,,22,72.0637561,30,37
2005,Niger,NER,,,,29,55.94565854,89.5,189.5
2005,Nigeria,NGA,,,,9,46.73287805,100,194
2005,Northern Mariana Islands,MNP,,,,,,,
2005,Norway,NOR,,,,5,80.04146341,3.2,4
2005,Oman,OMN,,,,,75.21468293,11,12.5
2005,Pakistan,PAK,,,,23,64.73331707,76.1,94.6
2005,Palau,PLW,,,,,69.12926829,10.2,11.35
2005,Panama,PAN,,,,17,75.23687805,18.5,23.5
2005,Papua New Guinea,PNG,,,,,57.22136585,51.74224705,67.9
2005,Paraguay,PRY,,,,11,71.35853659,25.2,30
2005,Peru,PER,,,,15,70.81653659,20.69,24.2
2005,Philippines,PHL,,,,16,71.11053659,24.3254902,30.4
2005,Poland,POL,,,,5,74.99512195,6.3,7.4
2005,Portugal,PRT,,,,5,78.07073171,3.6,4.6
2005,Puerto Rico,PRI,,,,,78.29609756,,
2005,Qatar,QAT,,,,,75.23726829,13.1,15.9
2005,Romania,ROM,,,,5,71.71219512,14.7,17.3
2005,Russian Federation,RUS,,,,5,65.47,14.81,16.9
2005,Rwanda,RWA,,,,40,45.02629268,110.0556126,182.9
2005,Samoa,WSM,,,,5,71.05141463,24,29
2005,San Marino,SMR,,,,,,4.2,4.2
2005,Sao Tome and Principe,STP,,,,5,64.96863415,63.9,99
2005,Saudi Arabia,SAU,,,,5,72.54068293,21,26
2005,Senegal,SEN,,,,26,62.4664878,60.9,118.7
2005,Serbia,SRB,,,,,72.63414634,7.8,9.1
2005,Seychelles,SYC,,,,9,72.13170732,12,13.3
2005,Sierra Leone,SLE,,,,47,41.92741463,156.7,265.3
2005,Singapore,SGP,,,,,79.9902439,2.3,2.9
2005,Slovak Republic,SVK,,,,5,73.90487805,6.8,8.3
2005,Slovenia,SVN,,,,5,77.61219512,3.6,4.2
2005,Solomon Islands,SLB,,,,9,63.07463415,56.4,75
2005,Somalia,SOM,,,,,47.24590244,91.15,147.6
2005,South Africa,ZAF,,,,5,51.3697561,49.57266294,64.5
2005,South Asia,SAS,,,,21.73381106,63.73967711,62.15304485,83.11356865
2005,Spain,ESP,,,,5,80.57073171,3.8,4.7
2005,Sri Lanka,LKA,,,,21,71.80882927,16.9,21
2005,St. Kitts and Nevis,KNA,,,,15,,17.5,20
2005,St. Lucia,LCA,,,,8,74.1666315,13.7,18.1
2005,St. Vincent and the Grenadines,VCT,,,,6,71.18014634,16.6,19.1
2005,Sub-Saharan Africa,SSA,,,,28.75639762,50.20272953,90.83167855,150.9380843
2005,Sudan,SDN,,,,21,57.66814634,70.50231707,110.4
2005,Suriname,SUR,,,,7,69.77941463,28.70978998,31
2005,Swaziland,SWZ,,,,18,41.29336585,70.7661086,97.7
2005,Sweden,SWE,,,,5,80.54634146,2.9,3.6
2005,Switzerland,CHE,,,,5,81.23658537,4.3,5.1
2005,Syrian Arab Republic,SYR,,,,5,73.67809756,15.96,18.3
2005,Tajikistan,TJK,,,,34,66.36512195,61.53,74.1
2005,Tanzania,TZA,,,,35,51.32019512,78.17700826,124.1
2005,Thailand,THA,,,,17,69.8537561,7.57,8.3
2005,Timor-Leste,TMP,,,,22,59.79868293,83.11,105.2
2005,Togo,TGO,,,,37,58.03,68.2,106
2005,Tonga,TON,,,,,72.83360976,20,24
2005,Trinidad and Tobago,TTO,,,,10,69.41253659,31.1,35.3
2005,Tunisia,TUN,,,,5,73.50243902,20,24
2005,Turkey,TUR,,,,5,71.2902439,26,29
2005,Turkmenistan,TKM,,,,6,62.85726829,48.5,55.3
2005,Uganda,UGA,,,,15,49.99785366,84.51073145,135.5
2005,Ukraine,UKR,,,,5,67.95682927,19.7,24.2
2005,United Arab Emirates,ARE,,,,5,78.88507317,7.74,8.5
2005,United Kingdom,GBR,,,,5,78.94878049,5.1,6
2005,United States,USA,,,,5,77.73658537,6.7,7.9
2005,Upper middle income,UMC,,,,5.567218699,70.29474702,22.83218889,26.8136923
2005,Uruguay,URY,,,,5,75.60926829,13.1,14.8
2005,Uzbekistan,UZB,,,,14,,39.79,46
2005,Vanuatu,VUT,,,,7,69.48814634,31,38
2005,"Venezuela, RB",VEN,,,,12,73.17268293,17.77,20.5
2005,Vietnam,VNM,,,,14,73.72960976,14.9,18.2
2005,Virgin Islands (U.S.),VIR,,,,,78.52487805,,
2005,West Bank and Gaza,WBG,,,,15,72.92570732,24.4,27.8
2005,World,WLD,,,,14.09233033,68.26175349,49.11796043,71.08398689
2005,"Yemen, Rep.",YEM,,,,32,61.73258537,59.2,79
2005,Zambia,ZMB,,,,45,41.04126829,105.1075448,173.8
2005,Zimbabwe,ZWE,,,,40,42.00156098,65.07792683,100.8
2006,Afghanistan,AFG,22,17,37,,43.49092683,165,257
2006,Albania,ALB,97,97,97,,76.33795122,14.2,16.15433333
2006,Algeria,DZA,85,81,87,,71.98809756,33.4,38
2006,American Samoa,ASM,,,,,,,
